            =================================================================
                             Relaxing the nuclear positions:                   
            =================================================================
  
  ITER           E [au]                        DE [au]                     <|F|> [au]                      DR [au]
  33   -0.39975474411635154581E+02   -0.30940927391043260286E-03    0.17577627095603290657E-02    0.10000000000000000000E+01   2
  34   -0.39975718658785282855E+02   -0.24424715012827391547E-03    0.15554234463362646111E-02    0.10000000000000000000E+01   2
  35   -0.39975908607438867648E+02   -0.18994865358479273709E-03    0.13758063058432845431E-02    0.10000000000000000000E+01   2
  36   -0.39976059395954912645E+02   -0.15078851604499732275E-03    0.12167492648859578284E-02    0.10000000000000000000E+01   2
  37   -0.39976177779700215353E+02   -0.11838374530270812102E-03    0.10758385285357049705E-02    0.10000000000000000000E+01   2
  38   -0.39976270677220782090E+02   -0.92897520566737057379E-04    0.95106612286523250534E-03    0.10000000000000000000E+01   2
  39   -0.39976343544523317064E+02   -0.72867302534973532602E-04    0.84063222748680859007E-03    0.10000000000000000000E+01   2
  40   -0.39976400679588344644E+02   -0.57135065027580367314E-04    0.74292560340212239565E-03    0.10000000000000000000E+01   2
  41   -0.39976445464855352441E+02   -0.44785267007796392136E-04    0.65650676989660225989E-03    0.10000000000000000000E+01   2
  42   -0.39976480560165931877E+02   -0.35095310579436045373E-04    0.58009196258886541395E-03    0.10000000000000000000E+01   2
  43   -0.39976508055598166891E+02   -0.27495432235014050093E-04    0.51253806899095942073E-03    0.10000000000000000000E+01   2
  44   -0.39976529592511766964E+02   -0.21536913600073148700E-04    0.45282852396615682093E-03    0.10000000000000000000E+01   2
  45   -0.39976546459201614425E+02   -0.16866689847461202589E-04    0.40006049038205076379E-03    0.10000000000000000000E+01   2
  46   -0.39976559666406608073E+02   -0.13207204993648247182E-04    0.35343267078597536291E-03    0.10000000000000000000E+01   2
  47   -0.39976570006716130479E+02   -0.10340309522405277676E-04    0.31223463750663943026E-03    0.10000000000000000000E+01   2
  48   -0.39976578101544184562E+02   -0.80948280540837913577E-05    0.27583692279712788888E-03    0.10000000000000000000E+01   2
  49   -0.39976584437916883985E+02   -0.63363726994225544331E-05    0.24368207775531881463E-03    0.10000000000000000000E+01   2
  50   -0.39976589397414159066E+02   -0.49594972750810484285E-05    0.21527687886497144350E-03    0.10000000000000000000E+01   2
  51   -0.39976593278972352152E+02   -0.38815581930862208537E-05    0.19018481278742691530E-03    0.10000000000000000000E+01   2
  52   -0.39976596316645427009E+02   -0.30376730748571389995E-05    0.16801988801149939480E-03    0.10000000000000000000E+01   2
  53   -0.39976598693800802664E+02   -0.23771553756546381919E-05    0.14844084979336667871E-03    0.10000000000000000000E+01   2
  54   -0.39976600553980624397E+02   -0.18601798217332543572E-05    0.13114606258852342887E-03    0.10000000000000000000E+01   2
  55   -0.39976602009560160411E+02   -0.14555795360138290562E-05    0.11586889497316175176E-03    0.10000000000000000000E+01   2
  56   -0.39976603148505972740E+02   -0.11389458123289841751E-05    0.10237398300321547888E-03    0.10000000000000000000E+01   2
  57   -0.39976604039716654881E+02   -0.89121068214126353269E-06    0.90453162543252847044E-04    0.10000000000000000000E+01   2
  58   -0.39976604737049434846E+02   -0.69733277996419928968E-06    0.79922635887811696999E-04    0.10000000000000000000E+01   2
  59   -0.39976605282645657269E+02   -0.54559622242322802776E-06    0.70620050945227689490E-04    0.10000000000000000000E+01   2
  60   -0.39976605709491671803E+02   -0.42684601453402137849E-06    0.62402026037949523277E-04    0.10000000000000000000E+01   2
  61   -0.39976606043453280392E+02   -0.33396160858956136508E-06    0.55141811979585097169E-04    0.10000000000000000000E+01   2
  62   -0.39976606304739945585E+02   -0.26128666519298349158E-06    0.48727817350696594849E-04    0.10000000000000000000E+01   2
  63   -0.39976606509186197513E+02   -0.20444625192794774193E-06    0.43061134578294837732E-04    0.10000000000000000000E+01   2
  64   -0.39976606669119036042E+02   -0.15993283852822059998E-06    0.38054540979586124925E-04    0.10000000000000000000E+01   2
  65   -0.39976606794245832077E+02   -0.12512679603560172836E-06    0.33631008955010266827E-04    0.10000000000000000000E+01   2
  66   -0.39976606892140900129E+02   -0.97895068051911948714E-07    0.29722305730670212537E-04    0.10000000000000000000E+01   2
  67   -0.39976606968730258984E+02   -0.76589358855017053429E-07    0.26268820994080058684E-04    0.10000000000000000000E+01   2
  68   -0.39976607028675296363E+02   -0.59945037378383858595E-07    0.23217234703339572569E-04    0.10000000000000000000E+01   2
  69   -0.39976607075549850379E+02   -0.46874554016085312469E-07    0.20520691293027707678E-04    0.10000000000000000000E+01   2
  70   -0.39976607112222929175E+02   -0.36673078795956826070E-07    0.18137808620258425243E-04    0.10000000000000000000E+01   2
  71   -0.39976607140914644845E+02   -0.28691715669992845505E-07    0.16032037005274033230E-04    0.10000000000000000000E+01   2
  72   -0.39976607163361869368E+02   -0.22447224523602926638E-07    0.14170728840189818519E-04    0.10000000000000000000E+01   2
  73   -0.39976607180923494411E+02   -0.17561625043072126573E-07    0.12526185508484650202E-04    0.10000000000000000000E+01   2
  74   -0.39976607194685300328E+02   -0.13761805917056335602E-07    0.11072755224203353436E-04    0.10000000000000000000E+01   2
  75   -0.39976607205430013892E+02   -0.10744713563326513395E-07    0.97881919158363740372E-05    0.10000000000000000000E+01   2
  76   -0.39976607213836331312E+02   -0.84063174199400236830E-08    0.86528442359073578198E-05    0.10000000000000000000E+01   2
  77   -0.39976607220413171717E+02   -0.65768404056143481284E-08    0.76493517183854486561E-05    0.10000000000000000000E+01   2
  78   -0.39976607225558680625E+02   -0.51455089078444871120E-08    0.67617141616343065606E-05    0.84727237513180841955E+00   2
  79   -0.39976607229001274391E+02   -0.34425937656124006025E-08    0.60977476258401808136E-05    0.10000000000000000000E+01   2
  80   -0.39976607232298931649E+02   -0.32976572583720553666E-08    0.53907852528223974055E-05    0.47701586373272913955E+00   2
  81   -0.39976607233558503651E+02   -0.12595720022545719985E-08    0.50925961984095109226E-05    0.41453330604909394141E+00   2
  82   -0.39976607234539457636E+02   -0.98095398470832151361E-09    0.48481492217664233019E-05    0.49687110358293923307E+00   2
  83   -0.39976607235600255308E+02   -0.10607976719256839715E-08    0.45687698860852720952E-05    0.39512903633225288091E+00   2
  84   -0.39976607236354304575E+02   -0.75404926747069112025E-09    0.43598732160478114128E-05    0.53018838669664314356E+00   2
  85   -0.39976607237268680706E+02   -0.91437613036760012619E-09    0.40916919473024210920E-05    0.10000000000000000000E+01   2
  86   -0.39976607238745899053E+02   -0.14772183476452482864E-08    0.36165228741764418173E-05    0.25080885940091718345E+00   2
  87   -0.39976607239048966846E+02   -0.30306779308375553228E-09    0.35116774863027042131E-05    0.30140755753950987383E+00   2
  88   -0.39976607239391540816E+02   -0.34257396919201710261E-09    0.33898716612825849577E-05    0.96156774528465160934E+00   2
  89   -0.39976607240370100271E+02   -0.97855945568880997598E-09    0.30115629542883721262E-05    0.27444548578569200048E+00   2
  90   -0.39976607240624780104E+02   -0.25467983277849270962E-09    0.29153193399779179801E-05    0.12966822497271252024E+00   2
  91   -0.39976607240726991677E+02   -0.10221157253909041174E-09    0.28752909103750590744E-05    0.32635780470420533428E+00   2
  92   -0.39976607240973443425E+02   -0.24645174789839074947E-09    0.27639936838732695634E-05    0.22268413383914628656E+00   2
  93   -0.39976607241129890724E+02   -0.15644729955965885893E-09    0.26929540202974131277E-05    0.26445218191075275938E+00   2
  94   -0.39976607241305984530E+02   -0.17609380620342562906E-09    0.26094943714825599403E-05    0.14439394228749311000E+00   2
  95   -0.39976607241397005055E+02   -0.91020524450868833810E-10    0.25686478164195431287E-05    0.49609756097560986365E+00   2
  96   -0.39976607241693109529E+02   -0.29610447427330655046E-09    0.24180956917793705989E-05    0.12633364768562180269E+00   2
  97   -0.39976607241761726641E+02   -0.68617111992352874950E-10    0.23859651459820747624E-05    0.30077264272428105851E+00   2
  98   -0.39976607241918451052E+02   -0.15672441122660529800E-09    0.22991810110487194158E-05    0.10271005554826577455E+00   2
  99   -0.39976607241968991957E+02   -0.50540904794615926221E-10    0.22759038254722385460E-05    0.20124062521903696155E+00   2
 100   -0.39976607242064943648E+02   -0.95951691037043929100E-10    0.22208754090698372720E-05    0.46689936999829728670E+00   2
 101   -0.39976607242273999532E+02   -0.20905588371533667669E-09    0.20995019332287536325E-05    0.13703164787195346030E+00   2
 102   -0.39976607242330118197E+02   -0.56118665270332712680E-10    0.20686602363273447287E-05    0.15414974173812748259E+00   2
 103   -0.39976607242391054342E+02   -0.60936145018786191940E-10    0.20314057079501238398E-05    0.18102194242405722502E+00   2
 104   -0.39976607242460069358E+02   -0.69015015924378531054E-10    0.19883293089248317541E-05    0.25094439658029032980E+00   2
 105   -0.39976607242551317256E+02   -0.91247898126312065870E-10    0.19293245520554599213E-05    0.10000000000000000000E+01   2
 106   -0.39976607242879033777E+02   -0.32771652058727340773E-09    0.17033800391576063414E-05    0.92691075991074858842E-01   2
 107   -0.39976607242904194095E+02   -0.25160318273265147582E-10    0.16901325356310754303E-05    0.10172855479363437925E+00   2
 108   -0.39976607242931166297E+02   -0.26972202249453403056E-10    0.16700793279855852801E-05    0.10800427795446232437E+00   2
 109   -0.39976607242959133259E+02   -0.27966962079517543316E-10    0.16490862595219771059E-05    0.11283080358489998296E+00   2
 110   -0.39976607242987611812E+02   -0.28478552849264815450E-10    0.16274568514798629597E-05    0.11676109990716733444E+00   2
 111   -0.39976607243016339055E+02   -0.28727242806780850515E-10    0.16053837704172133941E-05    0.11941727962835169130E+00   2
 112   -0.39976607243044831819E+02   -0.28492763703980017453E-10    0.15831347452031175174E-05    0.12219503979861372212E+00   2
 113   -0.39976607243073303266E+02   -0.28471447421907214448E-10    0.15606836535578288332E-05    0.12479099320031213083E+00   2
 114   -0.39976607243101454969E+02   -0.28151703190815169364E-10    0.15380848088768837547E-05    0.12584791698931396819E+00   2
 115   -0.39976607243129123503E+02   -0.27668534130498301238E-10    0.15156462013311951030E-05    0.12801052418538758082E+00   2
 116   -0.39976607243156422555E+02   -0.27299051907903049141E-10    0.14931411135913049150E-05    0.13054136874361596532E+00   2
 117   -0.39976607243183408968E+02   -0.26986413104168605059E-10    0.14705283020194414256E-05    0.13111522688186269536E+00   2
 118   -0.39976607243234113298E+02   -0.50704329623840749264E-10    0.14481859787520021186E-05    0.13655946449242536977E+00   2
 119   -0.39976607243259778102E+02   -0.25664803615654818714E-10    0.14252035879257071860E-05    0.14115094036328568183E+00   2
 120   -0.39976607243285648963E+02   -0.25870861009025247768E-10    0.14018450268587536917E-05    0.14716910169246349982E+00   2
 121   -0.39976607243311775619E+02   -0.26126656393898883834E-10    0.13778759121581328401E-05    0.15833977829337461674E+00   2
 122   -0.39976607243338804665E+02   -0.27029045668314211071E-10    0.13524735839354443015E-05    0.17714584266308405769E+00   2
 123   -0.39976607243367865863E+02   -0.29061197892588097602E-10    0.13245065748405943384E-05    0.22066324057015421212E+00   2
 124   -0.39976607243402632719E+02   -0.34766856060741702095E-10    0.12901623367619583445E-05    0.58423040604343723370E+00   2
 125   -0.39976607243488011534E+02   -0.85378815128933638334E-10    0.11988007652457043363E-05    0.42538490339123435913E-01   2
 126   -0.39976607243493724297E+02   -0.57127635955112054944E-11    0.11989042296714509154E-05    0.78550199194789324664E-01   2
 127   -0.39976607243503906375E+02   -0.10182077403442235664E-10    0.11876247946576421134E-05    0.95090493030996481316E-01   2
 128   -0.39976607243516028234E+02   -0.12121859072067309171E-10    0.11743685905019745090E-05    0.10379444800093118317E+00   2
 129   -0.39976607243528953006E+02   -0.12924772363476222381E-10    0.11601577442332821408E-05    0.11113553113553113760E+00   2
 130   -0.39976607243542368053E+02   -0.13415046851150691509E-10    0.11451471098880515256E-05    0.11531009721234293519E+00   2
 131   -0.39976607243556081528E+02   -0.13713474800169933587E-10    0.11298094536722397091E-05    0.12017955148475267801E+00   2
 132   -0.39976607243569944217E+02   -0.13862688774679554626E-10    0.11140338443623257530E-05    0.12486612339930153182E+00   2
 133   -0.39976607243583863749E+02   -0.13919532193540362641E-10    0.10978763371520938002E-05    0.12773071413955391917E+00   2
 134   -0.39976607243597790387E+02   -0.13926637620897963643E-10    0.10816071144047279281E-05    0.12815209575772956718E+00   2
 135   -0.39976607243611326226E+02   -0.13535839116229908541E-10    0.10655497599255761767E-05    0.13240414975191699964E+00   2
 136   -0.39976607243624883381E+02   -0.13557155398302711546E-10    0.10491707790533931826E-05    0.13674057011229487357E+00   2
 137   -0.39976607243638483169E+02   -0.13599787962448317558E-10    0.10325166374674465276E-05    0.14170947195397579077E+00   2
 138   -0.39976607243652040324E+02   -0.13557155398302711546E-10    0.10155278264934830796E-05    0.14872938029424881412E+00   2
 139   -0.39976607243665824853E+02   -0.13784529073745943606E-10    0.99797577893877066961E-06    0.15766691122523848745E+00   2
  
                  The nuclear positions have been relaxed with respect
                  to the interatomic forces. An force convergence of 
                        F  < .10000E-05 [au] has been obtained.
  
                 The relaxed positions of the nuclea are the following:
  
  ATOM           Rx [au]                       Ry [au]                       Rz [au]
   1    0.20023789321626853793E-01    0.31407229384489702062E-03    0.10010667141322447671E+00
   2    0.76167968003469410654E+00    0.76872740059566280202E+00   -0.16467539857246149548E+01
   3   -0.13646373747775781826E+01   -0.14469436808174360731E+01   -0.32438568996347560969E+00
   4   -0.86583601234979257200E+00    0.14960377517401111103E+01    0.11818176172941863289E+01
   5    0.15488891353328155809E+01   -0.81656462256990980375E+00    0.11897467641095373914E+01
